Date,Open,High,Low,Close,Adj Close,Volume
2012-05-08,164500.000000,170000.000000,163500.000000,166500.000000,156517.296875,726507
2012-05-09,165000.000000,170000.000000,164500.000000,168000.000000,157927.343750,525597
2012-05-10,168500.000000,171500.000000,167000.000000,167000.000000,156987.328125,385302
2012-05-11,167500.000000,168000.000000,163000.000000,165500.000000,155577.250000,274902
2012-05-14,165000.000000,167500.000000,162000.000000,166000.000000,156047.296875,282408
2012-05-15,165000.000000,167500.000000,162500.000000,167000.000000,156987.328125,307781
2012-05-16,166500.000000,170000.000000,152500.000000,154500.000000,145236.765625,1069081
2012-05-17,156500.000000,161500.000000,154500.000000,158500.000000,148996.984375,559755
2012-05-18,155000.000000,159500.000000,152000.000000,156000.000000,146646.843750,448676
2012-05-21,159000.000000,159500.000000,155500.000000,156500.000000,147116.875000,264076
2012-05-22,160000.000000,162500.000000,148500.000000,156500.000000,147116.875000,1000333
2012-05-23,153000.000000,155000.000000,150000.000000,153500.000000,144296.734375,484724
2012-05-24,153500.000000,154500.000000,150000.000000,152000.000000,142886.656250,206612
2012-05-25,153500.000000,156000.000000,152500.000000,153500.000000,144296.734375,238224
2012-05-29,154000.000000,155500.000000,153500.000000,155000.000000,145706.812500,181399
2012-05-30,155000.000000,155000.000000,151000.000000,154000.000000,144766.765625,192713
2012-05-31,151500.000000,153500.000000,151000.000000,153000.000000,143826.734375,170802
2012-06-01,152500.000000,156000.000000,152000.000000,153500.000000,144296.734375,180024
2012-06-04,148500.000000,150500.000000,148000.000000,149000.000000,140066.531250,276056
2012-06-05,151500.000000,152000.000000,148500.000000,150000.000000,141006.593750,171760
2012-06-07,154000.000000,155000.000000,152000.000000,152000.000000,142886.656250,227454
2012-06-08,152000.000000,153000.000000,148000.000000,149500.000000,140536.562500,252559
2012-06-11,151500.000000,156000.000000,150500.000000,154500.000000,145236.765625,253544
2012-06-12,152000.000000,157500.000000,151500.000000,156000.000000,146646.843750,227343
2012-06-13,157500.000000,157500.000000,155500.000000,157000.000000,147586.906250,184791
2012-06-14,156000.000000,160000.000000,155500.000000,156000.000000,146646.843750,327231
2012-06-15,157000.000000,157000.000000,150500.000000,152500.000000,143356.703125,319522
2012-06-18,156000.000000,158000.000000,154000.000000,155500.000000,146176.812500,301883
2012-06-19,154500.000000,156500.000000,154000.000000,155000.000000,145706.812500,134386
2012-06-20,157500.000000,158000.000000,155000.000000,155500.000000,146176.812500,151623
2012-06-21,156500.000000,157000.000000,153000.000000,154500.000000,145236.765625,191698
2012-06-22,152500.000000,153500.000000,150500.000000,151500.000000,142416.671875,201583
2012-06-25,151500.000000,152000.000000,148000.000000,149500.000000,140536.562500,186561
2012-06-26,148500.000000,150500.000000,147500.000000,148500.000000,139596.500000,155785
2012-06-27,148500.000000,150000.000000,146000.000000,148000.000000,139126.500000,223143
2012-06-28,149500.000000,151000.000000,148500.000000,149000.000000,140066.531250,157215
2012-06-29,149000.000000,153500.000000,148500.000000,151500.000000,142416.671875,167840
2012-07-02,153000.000000,153500.000000,149500.000000,150000.000000,141006.593750,162759
2012-07-03,151000.000000,151500.000000,146500.000000,148000.000000,139126.500000,491445
2012-07-04,149000.000000,150500.000000,146000.000000,149500.000000,140536.562500,357546
2012-07-05,148500.000000,149000.000000,146000.000000,147500.000000,138656.468750,304662
2012-07-06,148500.000000,148500.000000,142000.000000,144000.000000,135366.312500,515137
2012-07-09,141500.000000,143500.000000,140000.000000,141500.000000,133016.187500,262848
2012-07-10,141500.000000,143000.000000,140000.000000,140000.000000,131606.125000,212159
2012-07-11,140500.000000,143500.000000,139500.000000,141500.000000,133016.187500,287695
2012-07-12,142500.000000,144000.000000,141000.000000,141000.000000,132546.187500,216646
2012-07-13,142500.000000,144500.000000,138000.000000,143000.000000,134426.250000,271337
2012-07-16,144000.000000,144500.000000,141500.000000,143000.000000,134426.250000,171038
2012-07-17,142000.000000,145000.000000,140500.000000,142000.000000,133486.234375,170013
2012-07-18,142000.000000,143000.000000,139000.000000,140500.000000,132076.171875,223363
2012-07-19,142000.000000,144500.000000,141500.000000,143000.000000,134426.250000,235309
2012-07-20,144000.000000,144000.000000,141000.000000,141500.000000,133016.187500,215141
2012-07-23,139500.000000,140000.000000,138000.000000,139500.000000,131136.140625,180326
2012-07-24,138500.000000,139500.000000,138000.000000,139000.000000,130666.070313,159112
2012-07-25,135500.000000,138000.000000,134500.000000,136000.000000,127845.960938,285534
2012-07-26,135500.000000,137500.000000,134500.000000,136500.000000,128315.976563,223673
2012-07-27,139500.000000,144000.000000,139000.000000,144000.000000,135366.312500,336663
2012-07-30,145000.000000,145500.000000,140500.000000,141000.000000,132546.187500,409171
2012-07-31,141000.000000,145000.000000,141000.000000,142500.000000,133956.250000,323806
2012-08-01,142500.000000,145500.000000,142000.000000,144500.000000,135836.343750,247527
2012-08-02,144500.000000,145500.000000,140000.000000,141500.000000,133016.187500,327452
2012-08-03,139500.000000,140000.000000,138000.000000,139500.000000,131136.140625,306328
2012-08-06,142000.000000,143000.000000,140000.000000,140500.000000,132076.171875,260282
2012-08-07,140500.000000,144000.000000,140500.000000,142000.000000,133486.234375,251709
2012-08-08,143000.000000,144500.000000,141500.000000,142000.000000,133486.234375,308382
2012-08-09,142500.000000,147000.000000,142000.000000,145500.000000,136776.390625,419700
2012-08-10,146500.000000,149000.000000,144500.000000,145500.000000,136776.390625,373029
2012-08-13,146000.000000,149000.000000,145000.000000,146500.000000,137716.437500,265972
2012-08-14,147500.000000,148500.000000,145500.000000,146500.000000,137716.437500,261646
2012-08-16,147500.000000,148000.000000,146500.000000,147000.000000,138186.468750,129146
2012-08-17,148500.000000,148500.000000,145500.000000,147000.000000,138186.468750,169659
2012-08-20,148500.000000,152000.000000,147000.000000,151500.000000,142416.671875,436454
2012-08-21,150000.000000,150500.000000,148000.000000,148500.000000,139596.500000,353665
2012-08-22,147500.000000,148500.000000,145500.000000,147500.000000,138656.468750,173009
2012-08-23,148000.000000,148000.000000,145500.000000,146000.000000,137246.390625,197289
2012-08-24,145000.000000,146500.000000,142500.000000,144000.000000,135366.312500,212284
2012-08-27,137000.000000,141500.000000,136500.000000,141500.000000,133016.187500,639352
2012-08-28,141500.000000,143000.000000,140500.000000,142000.000000,133486.234375,193046
2012-08-29,142500.000000,145000.000000,142000.000000,143000.000000,134426.250000,215579
2012-08-30,143000.000000,143500.000000,140500.000000,141500.000000,133016.187500,142599
2012-08-31,141500.000000,145500.000000,141000.000000,143000.000000,134426.250000,250583
2012-09-03,143500.000000,145000.000000,139000.000000,144500.000000,135836.343750,248585
2012-09-04,144000.000000,149500.000000,144000.000000,147500.000000,138656.468750,444903
2012-09-05,147500.000000,149000.000000,146000.000000,147500.000000,138656.468750,282695
2012-09-06,149500.000000,151500.000000,147500.000000,147500.000000,138656.468750,325973
2012-09-07,150500.000000,151000.000000,147000.000000,148000.000000,139126.500000,370186
2012-09-10,149000.000000,149000.000000,146500.000000,147500.000000,138656.468750,191492
2012-09-11,146500.000000,147500.000000,144000.000000,145500.000000,136776.390625,155504
2012-09-12,145500.000000,147500.000000,145000.000000,146000.000000,137246.390625,210330
2012-09-13,145000.000000,149000.000000,145000.000000,147500.000000,138656.468750,281442
2012-09-14,151000.000000,152000.000000,149000.000000,150000.000000,141006.593750,328453
2012-09-17,150000.000000,151000.000000,147500.000000,148500.000000,139596.500000,167233
2012-09-18,148000.000000,150000.000000,147000.000000,148000.000000,139126.500000,149878
2012-09-19,148500.000000,153500.000000,147000.000000,152000.000000,142886.656250,391373
2012-09-20,151500.000000,154500.000000,150000.000000,150500.000000,141476.609375,209719
2012-09-21,151500.000000,153000.000000,148000.000000,152000.000000,142886.656250,222479
2012-09-24,152000.000000,157500.000000,151000.000000,156500.000000,147116.875000,491210
2012-09-25,156500.000000,157000.000000,154500.000000,155500.000000,146176.812500,186682
2012-09-26,154000.000000,154500.000000,151000.000000,153000.000000,143826.734375,210753
2012-09-27,152000.000000,155500.000000,152000.000000,154000.000000,144766.765625,205985
2012-09-28,155500.000000,160000.000000,154500.000000,158500.000000,148996.984375,496578
2012-10-02,159500.000000,159500.000000,157000.000000,157000.000000,147586.906250,109679
2012-10-04,158000.000000,160000.000000,157000.000000,159500.000000,149937.000000,286680
2012-10-05,160500.000000,161500.000000,155500.000000,156500.000000,147116.875000,323979
2012-10-08,157000.000000,157000.000000,153500.000000,153500.000000,144296.734375,187273
2012-10-09,154500.000000,157500.000000,153000.000000,156500.000000,147116.875000,183391
2012-10-10,154500.000000,155000.000000,151000.000000,151500.000000,142416.671875,179789
2012-10-11,150500.000000,151500.000000,148000.000000,150500.000000,141476.609375,198256
2012-10-12,150500.000000,151000.000000,146000.000000,148000.000000,139126.500000,242430
2012-10-15,147000.000000,147500.000000,144000.000000,145500.000000,136776.390625,213715
2012-10-16,146500.000000,147500.000000,145000.000000,146000.000000,137246.390625,167973
2012-10-17,147500.000000,150500.000000,147000.000000,149000.000000,140066.531250,216483
2012-10-18,150000.000000,152000.000000,148500.000000,150500.000000,141476.609375,138452
2012-10-19,150000.000000,152000.000000,149500.000000,151000.000000,141946.609375,174081
2012-10-22,148000.000000,149000.000000,146000.000000,149000.000000,140066.531250,188549
2012-10-23,149500.000000,149500.000000,144500.000000,144500.000000,135836.343750,230901
2012-10-24,142500.000000,144000.000000,142000.000000,144000.000000,135366.312500,195121
2012-10-25,143000.000000,146500.000000,142500.000000,146500.000000,137716.437500,249413
2012-10-26,145500.000000,147500.000000,143000.000000,144000.000000,135366.312500,123708
2012-10-29,145000.000000,146500.000000,143000.000000,143500.000000,134896.281250,102765
2012-10-30,143000.000000,147500.000000,141500.000000,144000.000000,135366.312500,302359
2012-10-31,144000.000000,144500.000000,136000.000000,137000.000000,128786.007813,890516
2012-11-01,137000.000000,139000.000000,136000.000000,137500.000000,129256.023438,273671
2012-11-02,139500.000000,140000.000000,137500.000000,137500.000000,129256.023438,184885
2012-11-05,138500.000000,145000.000000,137500.000000,143500.000000,134896.281250,370772
2012-11-06,144000.000000,148000.000000,143000.000000,146500.000000,137716.437500,248505
2012-11-07,146500.000000,148500.000000,144500.000000,148500.000000,139596.500000,181100
2012-11-08,146000.000000,147500.000000,145000.000000,146500.000000,137716.437500,166957
2012-11-09,144000.000000,152000.000000,144000.000000,150500.000000,141476.609375,328467
2012-11-12,150500.000000,151500.000000,149000.000000,149500.000000,140536.562500,115642
2012-11-13,150000.000000,151500.000000,147500.000000,148500.000000,139596.500000,154585
2012-11-14,149500.000000,150500.000000,148000.000000,149000.000000,140066.531250,169386
2012-11-15,147000.000000,150500.000000,146500.000000,149000.000000,140066.531250,136051
2012-11-16,150000.000000,153000.000000,149000.000000,151500.000000,142416.671875,259814
2012-11-19,153500.000000,153500.000000,150500.000000,151500.000000,142416.671875,145317
2012-11-20,153000.000000,154000.000000,150500.000000,151000.000000,141946.609375,142853
2012-11-21,152000.000000,153500.000000,149500.000000,152500.000000,143356.703125,233285
2012-11-22,154000.000000,155500.000000,153000.000000,153000.000000,143826.734375,178167
2012-11-23,154500.000000,156500.000000,154000.000000,155000.000000,145706.812500,214751
2012-11-26,156000.000000,156000.000000,153500.000000,154000.000000,144766.765625,145083
2012-11-27,155500.000000,155500.000000,150500.000000,153000.000000,143826.734375,232835
2012-11-28,153500.000000,155500.000000,152500.000000,155500.000000,146176.812500,208027
2012-11-29,156500.000000,157000.000000,153500.000000,155000.000000,145706.812500,173026
2012-11-30,155000.000000,156500.000000,154000.000000,155500.000000,146176.812500,140359
2012-12-03,156000.000000,157000.000000,155000.000000,156000.000000,146646.843750,102305
2012-12-04,155000.000000,156000.000000,154500.000000,156000.000000,146646.843750,127669
2012-12-05,155500.000000,156000.000000,153000.000000,154000.000000,144766.765625,144392
2012-12-06,148000.000000,151500.000000,147500.000000,151500.000000,142416.671875,347348
2012-12-07,152000.000000,153000.000000,150500.000000,153000.000000,143826.734375,105485
2012-12-10,151500.000000,153500.000000,150500.000000,152500.000000,143356.703125,112825
2012-12-11,152500.000000,154500.000000,151000.000000,152500.000000,143356.703125,168130
2012-12-12,153000.000000,154000.000000,148000.000000,151500.000000,142416.671875,269093
2012-12-13,150000.000000,154000.000000,150000.000000,154000.000000,144766.765625,238190
2012-12-14,153500.000000,156000.000000,152500.000000,156000.000000,146646.843750,192116
2012-12-17,156500.000000,156500.000000,152000.000000,153000.000000,143826.734375,156746
2012-12-18,153500.000000,154500.000000,152500.000000,154500.000000,145236.765625,101051
2012-12-20,155500.000000,156000.000000,154000.000000,156000.000000,146646.843750,128022
2012-12-21,156500.000000,157500.000000,152500.000000,153000.000000,143826.734375,191450
2012-12-24,154000.000000,154500.000000,152000.000000,153500.000000,144296.734375,96775
2012-12-26,154500.000000,155000.000000,152500.000000,153000.000000,143826.734375,127351
2012-12-27,153000.000000,153500.000000,151000.000000,152000.000000,144301.390625,130052
2012-12-28,152000.000000,153000.000000,151000.000000,151000.000000,143352.046875,91687
2013-01-02,152000.000000,153500.000000,152000.000000,152500.000000,144776.093750,116016
2013-01-03,154000.000000,156000.000000,154000.000000,155500.000000,147624.125000,275244
2013-01-04,156500.000000,158500.000000,155000.000000,157000.000000,149048.156250,288395
2013-01-07,157000.000000,157500.000000,153500.000000,153500.000000,145725.421875,177876
2013-01-08,153500.000000,155000.000000,152000.000000,154000.000000,146200.109375,184159
2013-01-09,155000.000000,156000.000000,154000.000000,155000.000000,147149.468750,124070
2013-01-10,154500.000000,155500.000000,153500.000000,154000.000000,146200.109375,139266
2013-01-11,155500.000000,155500.000000,150500.000000,150500.000000,142877.359375,234973
2013-01-14,150500.000000,150500.000000,148000.000000,149000.000000,141453.343750,190903
2013-01-15,149000.000000,150500.000000,148000.000000,148500.000000,140978.656250,127675
2013-01-16,150500.000000,150500.000000,148500.000000,149000.000000,141453.343750,91017
2013-01-17,149500.000000,150000.000000,146500.000000,148000.000000,140503.984375,149758
2013-01-18,148500.000000,149000.000000,144500.000000,146000.000000,138605.281250,180522
2013-01-21,145500.000000,146000.000000,144500.000000,145000.000000,137655.921875,135422
2013-01-22,145000.000000,147000.000000,144500.000000,146000.000000,138605.281250,111843
2013-01-23,147500.000000,148500.000000,146500.000000,147000.000000,139554.640625,114989
2013-01-24,147000.000000,147000.000000,141500.000000,143000.000000,135757.218750,241884
2013-01-25,143000.000000,143500.000000,139500.000000,143000.000000,135757.218750,208316
2013-01-28,142500.000000,142500.000000,139500.000000,141000.000000,133858.546875,170260
2013-01-29,141000.000000,144500.000000,141000.000000,141500.000000,134333.203125,208645
2013-01-30,141000.000000,143500.000000,140500.000000,143000.000000,135757.218750,148527
2013-01-31,142000.000000,143500.000000,141500.000000,142500.000000,135282.562500,113047
2013-02-01,143500.000000,143500.000000,139500.000000,140000.000000,132909.187500,150953
2013-02-04,141000.000000,141500.000000,137000.000000,138000.000000,131010.453125,172334
2013-02-05,138000.000000,139000.000000,136000.000000,138000.000000,131010.453125,103676
2013-02-06,138500.000000,140500.000000,137500.000000,139000.000000,131959.828125,115367
2013-02-07,138500.000000,140500.000000,137500.000000,137500.000000,130535.804688,103387
2013-02-08,137500.000000,141000.000000,137500.000000,140000.000000,132909.187500,130057
2013-02-12,140500.000000,142500.000000,140000.000000,140500.000000,133383.859375,83702
2013-02-13,141000.000000,142500.000000,141000.000000,141500.000000,134333.203125,98145
2013-02-14,142000.000000,143000.000000,141000.000000,141500.000000,134333.203125,94539
2013-02-15,142000.000000,142000.000000,140000.000000,140500.000000,133383.859375,85699
2013-02-18,141000.000000,141500.000000,139500.000000,140000.000000,132909.187500,58259
2013-02-19,140000.000000,141500.000000,140000.000000,140000.000000,132909.187500,91323
2013-02-20,140500.000000,143500.000000,140500.000000,143000.000000,135757.218750,188133
2013-02-21,142000.000000,142500.000000,140500.000000,141000.000000,133858.546875,164650
2013-02-22,141000.000000,143000.000000,140000.000000,142000.000000,134807.906250,184361
2013-02-25,142500.000000,143000.000000,141000.000000,141500.000000,134333.203125,109760
2013-02-26,140500.000000,141000.000000,138500.000000,138500.000000,131485.156250,179668
2013-02-27,139500.000000,140000.000000,138500.000000,138500.000000,131485.156250,126751
2013-02-28,140000.000000,141000.000000,139000.000000,139000.000000,131959.828125,182892
2013-03-04,139500.000000,141000.000000,138500.000000,139000.000000,131959.828125,142944
2013-03-05,139500.000000,141000.000000,139000.000000,139500.000000,132434.515625,110019
2013-03-06,141000.000000,142000.000000,139500.000000,140000.000000,132909.187500,136618
2013-03-07,139500.000000,140000.000000,138500.000000,138500.000000,131485.156250,105994
2013-03-08,141500.000000,143500.000000,141500.000000,142000.000000,134807.906250,390251
2013-03-11,142000.000000,143000.000000,140500.000000,141500.000000,134333.203125,153936
2013-03-12,142000.000000,142500.000000,141000.000000,141500.000000,134333.203125,78445
2013-03-13,141500.000000,142000.000000,139500.000000,141500.000000,134333.203125,127752
2013-03-14,141000.000000,143000.000000,140000.000000,143000.000000,135757.218750,205793
2013-03-15,143000.000000,143500.000000,140500.000000,141000.000000,133858.546875,211733
2013-03-18,140500.000000,141500.000000,139500.000000,140000.000000,132909.187500,176151
2013-03-19,142000.000000,142000.000000,140000.000000,140500.000000,133383.859375,125830
2013-03-20,140000.000000,140500.000000,138000.000000,138000.000000,131010.453125,165639
2013-03-21,139000.000000,139000.000000,136500.000000,137000.000000,130061.109375,156868
2013-03-22,137000.000000,138500.000000,137000.000000,138000.000000,131010.453125,99098
2013-03-25,139000.000000,140500.000000,138000.000000,140000.000000,132909.187500,141018
2013-03-26,139500.000000,141000.000000,139000.000000,140000.000000,132909.187500,136902
2013-03-27,140000.000000,140500.000000,138500.000000,139500.000000,132434.515625,145772
2013-03-28,139000.000000,141000.000000,139000.000000,140500.000000,133383.859375,119958
2013-03-29,141500.000000,142000.000000,140000.000000,140500.000000,133383.859375,92368
2013-04-01,141000.000000,141000.000000,138000.000000,139000.000000,131959.828125,102874
2013-04-02,138500.000000,139000.000000,137000.000000,137500.000000,130535.804688,130356
2013-04-03,138500.000000,138500.000000,135000.000000,136500.000000,129586.453125,251208
2013-04-04,135000.000000,136000.000000,131500.000000,133000.000000,126263.710938,299091
2013-04-05,132500.000000,133000.000000,126500.000000,127000.000000,120567.617188,390388
2013-04-08,125500.000000,127000.000000,124500.000000,125500.000000,119143.585938,262812
2013-04-09,125500.000000,128000.000000,123500.000000,125000.000000,118668.906250,266278
2013-04-10,126000.000000,127000.000000,124500.000000,126500.000000,120092.937500,269523
2013-04-11,127500.000000,128000.000000,124500.000000,128000.000000,121516.960938,250975
2013-04-12,128000.000000,128500.000000,125000.000000,125000.000000,118668.906250,231656
2013-04-15,125000.000000,128500.000000,125000.000000,127000.000000,120567.617188,188814
2013-04-16,126000.000000,127500.000000,124500.000000,127000.000000,120567.617188,192027
2013-04-17,128000.000000,129500.000000,126000.000000,126500.000000,120092.937500,218005
2013-04-18,126000.000000,126500.000000,122500.000000,122500.000000,116295.523438,310302
2013-04-19,122000.000000,124000.000000,121500.000000,123500.000000,117244.890625,283869
2013-04-22,123000.000000,124000.000000,122000.000000,124000.000000,117719.562500,155014
2013-04-23,123500.000000,124000.000000,120500.000000,122500.000000,116295.523438,256639
2013-04-24,123500.000000,124500.000000,122500.000000,124500.000000,118194.242188,294143
2013-04-25,124500.000000,126000.000000,123500.000000,125000.000000,118668.906250,182377
2013-04-26,125000.000000,128500.000000,123000.000000,124000.000000,117719.562500,363299
2013-04-29,123500.000000,124000.000000,122500.000000,124000.000000,117719.562500,171102
2013-04-30,125000.000000,130500.000000,125000.000000,128500.000000,121991.632813,496925
2013-05-02,128500.000000,131000.000000,127500.000000,128000.000000,121516.960938,157298
2013-05-03,130000.000000,130000.000000,127000.000000,128000.000000,121516.960938,161068
2013-05-06,130000.000000,130500.000000,127000.000000,128000.000000,121516.960938,169771
2013-05-07,128500.000000,129000.000000,127000.000000,127500.000000,121042.289063,84610
2013-05-08,128500.000000,129000.000000,126500.000000,127500.000000,121042.289063,104423
2013-05-09,127500.000000,128500.000000,127000.000000,128500.000000,121991.632813,205539
2013-05-10,129000.000000,129500.000000,125500.000000,126500.000000,120092.937500,144212
2013-05-13,126000.000000,127000.000000,125500.000000,126500.000000,120092.937500,69783
2013-05-14,126000.000000,127500.000000,125500.000000,126500.000000,120092.937500,161761
2013-05-15,126500.000000,127500.000000,125500.000000,126000.000000,119618.257813,101341
2013-05-16,126500.000000,127000.000000,125500.000000,127000.000000,120567.617188,154017
2013-05-20,128000.000000,129500.000000,127000.000000,128500.000000,121991.632813,208404
2013-05-21,128500.000000,129000.000000,127000.000000,128500.000000,121991.632813,138213
2013-05-22,129000.000000,130000.000000,128000.000000,128500.000000,121991.632813,181673
2013-05-23,128000.000000,129000.000000,126500.000000,126500.000000,120092.937500,132795
2013-05-24,127000.000000,127500.000000,126000.000000,127000.000000,120567.617188,121773
2013-05-27,128000.000000,131000.000000,126500.000000,129500.000000,122940.992188,248652
2013-05-28,130000.000000,130500.000000,129000.000000,130000.000000,123415.664063,180558
2013-05-29,131000.000000,138000.000000,130000.000000,136000.000000,129111.765625,702613
2013-05-30,137000.000000,140500.000000,136000.000000,138000.000000,131010.453125,621786
2013-05-31,140000.000000,146000.000000,139000.000000,143500.000000,136231.906250,820372
2013-06-03,142500.000000,144000.000000,141000.000000,141000.000000,133858.546875,298047
2013-06-04,141000.000000,144000.000000,140000.000000,141500.000000,134333.203125,238990
2013-06-05,141500.000000,142500.000000,140000.000000,141000.000000,133858.546875,193390
2013-06-07,141000.000000,142500.000000,137000.000000,140500.000000,133383.859375,299102
2013-06-10,139000.000000,141000.000000,136500.000000,137500.000000,130535.804688,275227
2013-06-11,138000.000000,139000.000000,135000.000000,138500.000000,131485.156250,224869
2013-06-12,137500.000000,138500.000000,136000.000000,138500.000000,131485.156250,155699
2013-06-13,137000.000000,141000.000000,137000.000000,138500.000000,131485.156250,263250
2013-06-14,140500.000000,145500.000000,140000.000000,142500.000000,135282.562500,397199
2013-06-17,142000.000000,143000.000000,136500.000000,138500.000000,131485.156250,218963
2013-06-18,139500.000000,142000.000000,136500.000000,141000.000000,133858.546875,183985
2013-06-19,142500.000000,143000.000000,140500.000000,141500.000000,134333.203125,184060
2013-06-20,139000.000000,142500.000000,137500.000000,141500.000000,134333.203125,222210
2013-06-21,138000.000000,141500.000000,138000.000000,140000.000000,132909.187500,254622
2013-06-24,141000.000000,141000.000000,138000.000000,138000.000000,131010.453125,129943
2013-06-25,136500.000000,138500.000000,132500.000000,134000.000000,127213.070313,206088
2013-06-26,135500.000000,137000.000000,133000.000000,134000.000000,127213.070313,211294
2013-06-27,135500.000000,138000.000000,135000.000000,136000.000000,129111.765625,164101
2013-06-28,136500.000000,137000.000000,134500.000000,136500.000000,129586.453125,218345
2013-07-01,136000.000000,142500.000000,135500.000000,141500.000000,134333.203125,239683
2013-07-02,143000.000000,145000.000000,142000.000000,144000.000000,136706.578125,346187
2013-07-03,143000.000000,145500.000000,141000.000000,141000.000000,133858.546875,207239
2013-07-04,142000.000000,144000.000000,141000.000000,144000.000000,136706.578125,190093
2013-07-05,145500.000000,146000.000000,141500.000000,141500.000000,134333.203125,179956
2013-07-08,141000.000000,143000.000000,139000.000000,140000.000000,132909.187500,140086
2013-07-09,141500.000000,142000.000000,138500.000000,140000.000000,132909.187500,198375
2013-07-10,141000.000000,145000.000000,140500.000000,141000.000000,133858.546875,388743
2013-07-11,143500.000000,146000.000000,142500.000000,146000.000000,138605.281250,295696
2013-07-12,146000.000000,150000.000000,144500.000000,147500.000000,140029.312500,413054
2013-07-15,149500.000000,157000.000000,149000.000000,157000.000000,149048.156250,683771
2013-07-16,157000.000000,157500.000000,154500.000000,157000.000000,149048.156250,410982
2013-07-17,153000.000000,158500.000000,152500.000000,158000.000000,149997.484375,560996
2013-07-18,158500.000000,162500.000000,156500.000000,162000.000000,153794.921875,435377
2013-07-19,161500.000000,163000.000000,158500.000000,162000.000000,153794.921875,396024
2013-07-22,162000.000000,163000.000000,160500.000000,162500.000000,154269.562500,236646
2013-07-23,163000.000000,163000.000000,159000.000000,162000.000000,153794.921875,346757
2013-07-24,162000.000000,169000.000000,161000.000000,164000.000000,155693.609375,504502
2013-07-25,165500.000000,168500.000000,165000.000000,166000.000000,157592.312500,341822
2013-07-26,165500.000000,167000.000000,164500.000000,164500.000000,156168.296875,189417
2013-07-29,166000.000000,169000.000000,164500.000000,165000.000000,156642.968750,286227
2013-07-30,166000.000000,167000.000000,165000.000000,166000.000000,157592.312500,182273
2013-07-31,166500.000000,167000.000000,161000.000000,163000.000000,154744.265625,307252
2013-08-01,163000.000000,168500.000000,163000.000000,168000.000000,159491.000000,301093
2013-08-02,169000.000000,169500.000000,166000.000000,167500.000000,159016.343750,169667
2013-08-05,168000.000000,168000.000000,163000.000000,164500.000000,156168.296875,217464
2013-08-06,165500.000000,166500.000000,160000.000000,165500.000000,157117.640625,380627
2013-08-07,164000.000000,164500.000000,161500.000000,162000.000000,153794.921875,180917
2013-08-08,165000.000000,169000.000000,164000.000000,165000.000000,156642.968750,314975
2013-08-09,165000.000000,166000.000000,161000.000000,163000.000000,154744.265625,203524
2013-08-12,162000.000000,164500.000000,161500.000000,162500.000000,154269.562500,155564
2013-08-13,162000.000000,164500.000000,162000.000000,163500.000000,155218.953125,106032
2013-08-14,164000.000000,166000.000000,161500.000000,165500.000000,157117.640625,220431
2013-08-16,162000.000000,166000.000000,161500.000000,165000.000000,156642.968750,192908
2013-08-19,168000.000000,173000.000000,167000.000000,171000.000000,162339.062500,548726
2013-08-20,170500.000000,173500.000000,163000.000000,164500.000000,156168.296875,488856
2013-08-21,166500.000000,166500.000000,161000.000000,164000.000000,155693.609375,341396
2013-08-22,161500.000000,165000.000000,161500.000000,163500.000000,155218.953125,285978
2013-08-23,165500.000000,173000.000000,164500.000000,169500.000000,160915.031250,545733
2013-08-26,171000.000000,177500.000000,170500.000000,176000.000000,167085.843750,584236
2013-08-27,176000.000000,179500.000000,174000.000000,176500.000000,167560.515625,409211
2013-08-28,173500.000000,178000.000000,173000.000000,176500.000000,167560.515625,294818
2013-08-29,177000.000000,178500.000000,174000.000000,177000.000000,168035.171875,353042
2013-08-30,176500.000000,177000.000000,168000.000000,169000.000000,160440.375000,552970
2013-09-02,168500.000000,170000.000000,164500.000000,169500.000000,160915.031250,436776
2013-09-03,171000.000000,172500.000000,169500.000000,170500.000000,161864.406250,210519
2013-09-04,170500.000000,176500.000000,169500.000000,175000.000000,166136.484375,251220
2013-09-05,176000.000000,178000.000000,173000.000000,174500.000000,165661.781250,206760
2013-09-06,175000.000000,178000.000000,174500.000000,177000.000000,168035.171875,235915
2013-09-09,178500.000000,178500.000000,172000.000000,172000.000000,163288.421875,315863
2013-09-10,170500.000000,171000.000000,165000.000000,167000.000000,158541.671875,822408
2013-09-11,169000.000000,170500.000000,167000.000000,170500.000000,161864.406250,326658
2013-09-12,169500.000000,172000.000000,166500.000000,167000.000000,158541.671875,364665
2013-09-13,168500.000000,172000.000000,167000.000000,170000.000000,161389.703125,232519
2013-09-16,171500.000000,172000.000000,169000.000000,171000.000000,162339.062500,235344
2013-09-17,170500.000000,171000.000000,168500.000000,169500.000000,160915.031250,142670
2013-09-23,172000.000000,181000.000000,171500.000000,181000.000000,171832.578125,736949
2013-09-24,180500.000000,184000.000000,179000.000000,182000.000000,172781.921875,430275
2013-09-25,181000.000000,188000.000000,180500.000000,186000.000000,176579.343750,546677
2013-09-26,187000.000000,193000.000000,184000.000000,192500.000000,182750.140625,516125
2013-09-27,192500.000000,199000.000000,191000.000000,191500.000000,181800.796875,554237
2013-09-30,190000.000000,192500.000000,187000.000000,187500.000000,178003.375000,297545
2013-10-01,187000.000000,193000.000000,187000.000000,189500.000000,179902.078125,288175
2013-10-02,192000.000000,195000.000000,190000.000000,190000.000000,180376.750000,224087
